704	1.1443
705	1.1442
706	1.1441
707	1.1440
708	1.1439
709	1.1438
710	1.1437
711	1.1435
712	1.1434
713	1.1433
714	1.1432
715	1.1431
716	1.1430
717	1.1429
718	1.1428
719	1.1427
720	1.1425
721	1.1424
722	1.1423
723	1.1422
724	1.1421
725	1.1420
726	1.1419
727	1.1418
728	1.1417
729	1.1415
730	1.1414
731	1.1413
732	1.1412
733	1.1411
734	1.1410
735	1.1409
736	1.1408
737	1.1406
738	1.1405
739	1.1404
740	1.1403
741	1.1402
742	1.1401
743	1.1400
744	1.1399
745	1.1398
746	1.1396
747	1.1395
748	1.1394
749	1.1393
750	1.1392
751	1.1391
752	1.1390
753	1.1389
754	1.1388
755	1.1386
756	1.1385
757	1.1384
758	1.1383
759	1.1382
760	1.1381
761	1.1380
762	1.1379
763	1.1378
764	1.1376
765	1.1375
766	1.1374
767	1.1373
768	1.1372
769	1.1371
770	1.1370
771	1.1369
772	1.1368
773	1.1366
774	1.1365
775	1.1364
776	1.1363
777	1.1362
778	1.1361
779	1.1360
780	1.1359
781	1.1358
782	1.1356
783	1.1355
784	1.1354
785	1.1353
786	1.1352
787	1.1351
788	1.1350
789	1.1349
790	1.1348
791	1.1346
792	1.1345
793	1.1344
794	1.1343
795	1.1342
796	1.1341
797	1.1340
798	1.1339
799	1.1338
800	1.1336
801	1.1335
802	1.1334
803	1.1333
804	1.1332
805	1.1331
806	1.1330
807	1.1329
808	1.1328
809	1.1327
810	1.1325
811	1.1324
812	1.1323
813	1.1322
814	1.1321
815	1.1320
816	1.1319
817	1.1318
818	1.1317
819	1.1315
820	1.1314
821	1.1313
822	1.1312
823	1.1311
824	1.1310
825	1.1309
826	1.1308
827	1.1307
828	1.1305
829	1.1304
830	1.1303
831	1.1302
832	1.1301
833	1.1300
834	1.1299
835	1.1298
836	1.1297
837	1.1296
838	1.1294
839	1.1293
840	1.1292
841	1.1291
842	1.1290
843	1.1289
844	1.1288
845	1.1287
846	1.1286
847	1.1284
848	1.1283
849	1.1282
850	1.1281
851	1.1280
852	1.1279
853	1.1278
854	1.1277
855	1.1276
856	1.1275
857	1.1273
858	1.1272
859	1.1271
860	1.1270
861	1.1269
862	1.1268
863	1.1267
864	1.1266
865	1.1265
866	1.1264
867	1.1262
868	1.1261
869	1.1260
870	1.1259
871	1.1258
872	1.1257
873	1.1256
874	1.1255
875	1.1254
876	1.1252
877	1.1251
878	1.1250
879	1.1249
880	1.1248
881	1.1247
882	1.1246
883	1.1245
884	1.1244
885	1.1243
886	1.1241
887	1.1240
888	1.1239
889	1.1238
890	1.1237
891	1.1236
892	1.1235
893	1.1234
894	1.1233
895	1.1232
896	1.1230
897	1.1229
898	1.1228
899	1.1227
900	1.1226
901	1.1225
902	1.1224
903	1.1223
904	1.1222
905	1.1221
906	1.1219
907	1.1218
908	1.1217
909	1.1216
910	1.1215
911	1.1214
912	1.1213
913	1.1212
914	1.1211
915	1.1210
916	1.1208
917	1.1207
918	1.1206
919	1.1205
920	1.1204
921	1.1203
922	1.1202
923	1.1201
924	1.1200
925	1.1199
926	1.1197
927	1.1196
928	1.1195
929	1.1194
930	1.1193
931	1.1192
932	1.1191
933	1.1190
934	1.1189
935	1.1188
936	1.1187
937	1.1185
938	1.1184
939	1.1183
940	1.1182
941	1.1181
942	1.1180
943	1.1179
944	1.1178
945	1.1177
946	1.1176
947	1.1174
948	1.1173
949	1.1172
950	1.1171
951	1.1170
952	1.1169
953	1.1168
954	1.1167
955	1.1166
956	1.1165
957	1.1164
958	1.1162
959	1.1161
960	1.1160
961	1.1159
962	1.1158
963	1.1157
964	1.1156
965	1.1155
966	1.1154
967	1.1153
968	1.1151
969	1.1150
970	1.1149
971	1.1148
972	1.1147
973	1.1146
974	1.1145
975	1.1144
976	1.1143
977	1.1142
978	1.1141
979	1.1139
980	1.1138
981	1.1137
982	1.1136
983	1.1135
984	1.1134
985	1.1133
986	1.1132
987	1.1131
988	1.1130
989	1.1128
990	1.1127
991	1.1126
992	1.1125
993	1.1124
994	1.1123
995	1.1122
996	1.1121
997	1.1120
998	1.1119
999	1.1118
1000	1.1116
1001	1.1115
1002	1.1114
1003	1.1113
1004	1.1112
1005	1.1111
1006	1.1110
1007	1.1109
1008	1.1108
1009	1.1107
1010	1.1106
1011	1.1104
1012	1.1103
1013	1.1102
1014	1.1101
1015	1.1100
1016	1.1099
1017	1.1098
1018	1.1097
1019	1.1096
1020	1.1095
1021	1.1094
1022	1.1092
1023	1.1091
1024	1.1090
1025	1.1089
1026	1.1088
1027	1.1087
1028	1.1086
1029	1.1085
1030	1.1084
1031	1.1083
1032	1.1082
1033	1.1080
1034	1.1079
1035	1.1078
1036	1.1077
1037	1.1076
1038	1.1075
1039	1.1074
1040	1.1073
1041	1.1072
1042	1.1071
1043	1.1070
1044	1.1069
1045	1.1067
1046	1.1066
1047	1.1065
1048	1.1064
1049	1.1063
1050	1.1062
1051	1.1061
1052	1.1060
1053	1.1059
1054	1.1058
1055	1.1057
1056	1.1055
1057	1.1054
1058	1.1053
1059	1.1052
1060	1.1051
1061	1.1050
1062	1.1049
1063	1.1048
1064	1.1047
1065	1.1046
1066	1.1045
1067	1.1044
1068	1.1042
1069	1.1041
1070	1.1040
1071	1.1039
1072	1.1038
1073	1.1037
1074	1.1036
1075	1.1035
1076	1.1034
1077	1.1033
1078	1.1032
1079	1.1030
1080	1.1029
1081	1.1028
1082	1.1027
1083	1.1026
1084	1.1025
1085	1.1024
1086	1.1023
1087	1.1022
1088	1.1021
1089	1.1020
1090	1.1019
1091	1.1017
1092	1.1016
1093	1.1015
1094	1.1014
1095	1.1013
1096	1.1012
1097	1.1011
1098	1.1010
1099	1.1009
1100	1.1008
1101	1.1007
1102	1.1006
1103	1.1004
1104	1.1003
1105	1.1002
1106	1.1001
1107	1.1000
1108	1.0999
1109	1.0998
1110	1.0997
1111	1.0996
1112	1.0995
1113	1.0994
1114	1.0993
1115	1.0991
1116	1.0990
1117	1.0989
1118	1.0988
1119	1.0987
1120	1.0986
1121	1.0985
1122	1.0984
1123	1.0983
1124	1.0982
1125	1.0981
1126	1.0980
1127	1.0978
1128	1.0977
1129	1.0976
1130	1.0975
1131	1.0974
1132	1.0973
1133	1.0972
1134	1.0971
1135	1.0970
1136	1.0969
1137	1.0968
1138	1.0967
1139	1.0966
1140	1.0964
1141	1.0963
1142	1.0962
1143	1.0961
1144	1.0960
1145	1.0959
1146	1.0958
1147	1.0957
1148	1.0956
1149	1.0955
1150	1.0954
1151	1.0953
1152	1.0951
1153	1.0950
1154	1.0949
1155	1.0948
1156	1.0947
1157	1.0946
1158	1.0945
1159	1.0944
1160	1.0943
1161	1.0942
1162	1.0941
1163	1.0940
1164	1.0939
1165	1.0937
1166	1.0936
1167	1.0935
1168	1.0934
1169	1.0933
1170	1.0932
1171	1.0931
1172	1.0930
1173	1.0929
1174	1.0928
1175	1.0927
1176	1.0926
1177	1.0925
1178	1.0923
1179	1.0922
1180	1.0921
1181	1.0920
1182	1.0919
1183	1.0918
1184	1.0917
1185	1.0916
1186	1.0915
1187	1.0914
1188	1.0913
1189	1.0912
1190	1.0911
1191	1.0909
1192	1.0908
1193	1.0907
1194	1.0906
1195	1.0905
1196	1.0904
1197	1.0903
1198	1.0902
1199	1.0901
1200	1.0900
1201	1.0899
1202	1.0898
1203	1.0897
1204	1.0895
1205	1.0894
1206	1.0893
1207	1.0892
1208	1.0891
1209	1.0890
1210	1.0889
1211	1.0888
1212	1.0887
1213	1.0886
1214	1.0885
1215	1.0884
1216	1.0883
1217	1.0881
1218	1.0880
1219	1.0879
1220	1.0878
1221	1.0877
1222	1.0876
1223	1.0875
1224	1.0874
1225	1.0873
1226	1.0872
1227	1.0871
1228	1.0870
1229	1.0869
1230	1.0868
1231	1.0866
1232	1.0865
1233	1.0864
1234	1.0863
1235	1.0862
1236	1.0861
1237	1.0860
1238	1.0859
1239	1.0858
1240	1.0857
1241	1.0856
1242	1.0855
1243	1.0854
1244	1.0852
1245	1.0851
1246	1.0850
1247	1.0849
1248	1.0848
1249	1.0847
1250	1.0846
1251	1.0845
1252	1.0844
1253	1.0843
1254	1.0842
1255	1.0841
1256	1.0840
1257	1.0839
1258	1.0838
1259	1.0836
1260	1.0835
1261	1.0834
1262	1.0833
1263	1.0832
1264	1.0831
1265	1.0830
1266	1.0829
1267	1.0828
1268	1.0827
1269	1.0826
1270	1.0825
1271	1.0824
1272	1.0823
1273	1.0821
1274	1.0820
1275	1.0819
1276	1.0818
1277	1.0817
1278	1.0816
1279	1.0815
1280	1.0814
1281	1.0813
1282	1.0812
1283	1.0811
1284	1.0810
1285	1.0809
1286	1.0808
1287	1.0806
1288	1.0805
1289	1.0804
1290	1.0803
1291	1.0802
1292	1.0801
1293	1.0800
1294	1.0799
1295	1.0798
1296	1.0797
1297	1.0796
1298	1.0795
1299	1.0794
1300	1.0793
1301	1.0792
1302	1.0790
1303	1.0789
1304	1.0788
1305	1.0787
1306	1.0786
1307	1.0785
1308	1.0784
1309	1.0783
1310	1.0782
1311	1.0781
1312	1.0780
1313	1.0779
1314	1.0778
1315	1.0777
1316	1.0776
1317	1.0774
1318	1.0773
1319	1.0772
1320	1.0771
1321	1.0770
1322	1.0769
1323	1.0768
1324	1.0767
1325	1.0766
1326	1.0765
1327	1.0764
1328	1.0763
1329	1.0762
1330	1.0761
1331	1.0760
1332	1.0758
1333	1.0757
1334	1.0756
1335	1.0755
1336	1.0754
1337	1.0753
1338	1.0752
1339	1.0751
1340	1.0750
1341	1.0749
1342	1.0748
1343	1.0747
1344	1.0746
1345	1.0745
1346	1.0744
1347	1.0743
1348	1.0741
1349	1.0740
1350	1.0739
1351	1.0738
1352	1.0737
1353	1.0736
1354	1.0735
1355	1.0734
1356	1.0733
1357	1.0732
1358	1.0731
1359	1.0730
1360	1.0729
1361	1.0728
1362	1.0727
1363	1.0726
1364	1.0724
1365	1.0723
1366	1.0722
1367	1.0721
1368	1.0720
1369	1.0719
1370	1.0718
1371	1.0717
1372	1.0716
1373	1.0715
1374	1.0714
1375	1.0713
1376	1.0712
1377	1.0711
1378	1.0710
1379	1.0709
1380	1.0707
1381	1.0706
1382	1.0705
1383	1.0704
1384	1.0703
1385	1.0702
1386	1.0701
1387	1.0700
1388	1.0699
1389	1.0698
1390	1.0697
1391	1.0696
1392	1.0695
1393	1.0694
1394	1.0693
1395	1.0692
1396	1.0690
1397	1.0689
1398	1.0688
1399	1.0687
1400	1.0686
1401	1.0685
1402	1.0684
1403	1.0683
1404	1.0682
1405	1.0681
1406	1.0680
1407	1.0679
1408	1.0678
1409	1.0677
1410	1.0676
1411	1.0675
1412	1.0674
1413	1.0672
1414	1.0671
1415	1.0670
1416	1.0669
1417	1.0668
1418	1.0667
1419	1.0666
1420	1.0665
1421	1.0664
1422	1.0663
1423	1.0662
1424	1.0661
1425	1.0660
1426	1.0659
1427	1.0658
1428	1.0657
1429	1.0656
1430	1.0655
1431	1.0653
1432	1.0652
1433	1.0651
1434	1.0650
1435	1.0649
1436	1.0648
1437	1.0647
1438	1.0646
1439	1.0645
1440	1.0644
1441	1.0643
1442	1.0642
1443	1.0641
1444	1.0640
1445	1.0639
1446	1.0638
1447	1.0637
1448	1.0636
1449	1.0634
1450	1.0633
1451	1.0632
1452	1.0631
1453	1.0630
1454	1.0629
1455	1.0628
1456	1.0627
1457	1.0626
1458	1.0625
1459	1.0624
1460	1.0623
1461	1.0622
1462	1.0621
1463	1.0620
1464	1.0619
1465	1.0618
1466	1.0617
1467	1.0615
1468	1.0614
1469	1.0613
1470	1.0612
1471	1.0611
1472	1.0610
1473	1.0609
1474	1.0608
1475	1.0607
1476	1.0606
1477	1.0605
1478	1.0604
1479	1.0603
1480	1.0602
1481	1.0601
1482	1.0600
1483	1.0599
1484	1.0598
1485	1.0597
1486	1.0595
1487	1.0594
1488	1.0593
1489	1.0592
1490	1.0591
1491	1.0590
1492	1.0589
1493	1.0588
1494	1.0587
1495	1.0586
1496	1.0585
1497	1.0584
1498	1.0583
1499	1.0582
1500	1.0581
1501	1.0580
1502	1.0579
1503	1.0578
1504	1.0577
1505	1.0575
1506	1.0574
1507	1.0573
1508	1.0572
1509	1.0571
1510	1.0570
1511	1.0569
1512	1.0568
1513	1.0567
1514	1.0566
1515	1.0565
1516	1.0564
1517	1.0563
1518	1.0562
1519	1.0561
1520	1.0560
1521	1.0559
1522	1.0558
1523	1.0557
1524	1.0556
1525	1.0554
1526	1.0553
1527	1.0552
1528	1.0551
1529	1.0550
1530	1.0549
1531	1.0548
1532	1.0547
1533	1.0546
1534	1.0545
1535	1.0544
1536	1.0543
1537	1.0542
1538	1.0541
1539	1.0540
1540	1.0539
1541	1.0538
1542	1.0537
1543	1.0536
1544	1.0535
1545	1.0533
1546	1.0532
1547	1.0531
1548	1.0530
1549	1.0529
1550	1.0528
1551	1.0527
1552	1.0526
1553	1.0525
1554	1.0524
1555	1.0523
1556	1.0522
1557	1.0521
1558	1.0520
1559	1.0519
1560	1.0518
1561	1.0517
1562	1.0516
1563	1.0515
1564	1.0514
1565	1.0513
1566	1.0512
1567	1.0510
1568	1.0509
1569	1.0508
1570	1.0507
1571	1.0506
1572	1.0505
1573	1.0504
1574	1.0503
1575	1.0502
1576	1.0501
1577	1.0500
1578	1.0499
1579	1.0498
1580	1.0497
1581	1.0496
1582	1.0495
1583	1.0494
1584	1.0493
1585	1.0492
1586	1.0491
1587	1.0490
1588	1.0489
1589	1.0487
1590	1.0486
1591	1.0485
1592	1.0484
1593	1.0483
1594	1.0482
1595	1.0481
1596	1.0480
1597	1.0479
1598	1.0478
1599	1.0477
1600	1.0476
1601	1.0475
1602	1.0474
1603	1.0473
1604	1.0472
1605	1.0471
1606	1.0470
1607	1.0469
1608	1.0468
1609	1.0467
1610	1.0466
1611	1.0465
1612	1.0463
1613	1.0462
1614	1.0461
1615	1.0460
1616	1.0459
1617	1.0458
1618	1.0457
1619	1.0456
1620	1.0455
1621	1.0454
1622	1.0453
1623	1.0452
1624	1.0451
1625	1.0450
1626	1.0449
1627	1.0448
1628	1.0447
1629	1.0446
1630	1.0445
1631	1.0444
1632	1.0443
1633	1.0442
1634	1.0441
1635	1.0440
1636	1.0438
1637	1.0437
1638	1.0436
1639	1.0435
1640	1.0434
1641	1.0433
1642	1.0432
1643	1.0431
1644	1.0430
1645	1.0429
1646	1.0428
1647	1.0427
1648	1.0426
1649	1.0425
1650	1.0424
1651	1.0423
1652	1.0422
1653	1.0421
1654	1.0420
1655	1.0419
1656	1.0418
1657	1.0417
1658	1.0416
1659	1.0415
1660	1.0414
1661	1.0412
1662	1.0411
1663	1.0410
1664	1.0409
1665	1.0408
1666	1.0407
1667	1.0406
1668	1.0405
1669	1.0404
1670	1.0403
1671	1.0402
1672	1.0401
1673	1.0400
1674	1.0399
1675	1.0398
1676	1.0397
1677	1.0396
1678	1.0395
1679	1.0394
1680	1.0393
1681	1.0392
1682	1.0391
1683	1.0390
1684	1.0389
1685	1.0388
1686	1.0387
1687	1.0386
1688	1.0384
1689	1.0383
1690	1.0382
1691	1.0381
1692	1.0380
1693	1.0379
1694	1.0378
1695	1.0377
1696	1.0376
1697	1.0375
1698	1.0374
1699	1.0373
1700	1.0372
1701	1.0371
1702	1.0370
1703	1.0369
1704	1.0368
1705	1.0367
1706	1.0366
1707	1.0365
1708	1.0364
1709	1.0363
1710	1.0362
1711	1.0361
1712	1.0360
1713	1.0359
1714	1.0358
1715	1.0357
1716	1.0355
1717	1.0354
1718	1.0353
1719	1.0352
1720	1.0351
1721	1.0350
1722	1.0349
1723	1.0348
1724	1.0347
1725	1.0346
1726	1.0345
1727	1.0344
1728	1.0343
1729	1.0342
1730	1.0341
1731	1.0340
1732	1.0339
1733	1.0338
1734	1.0337
1735	1.0336
1736	1.0335
1737	1.0334
1738	1.0333
1739	1.0332
1740	1.0331
1741	1.0330
1742	1.0329
1743	1.0328
1744	1.0327
1745	1.0326
1746	1.0325
1747	1.0323
1748	1.0322
1749	1.0321
1750	1.0320
1751	1.0319
1752	1.0318
1753	1.0317
1754	1.0316
1755	1.0315
1756	1.0314
1757	1.0313
1758	1.0312
1759	1.0311
1760	1.0310
1761	1.0309
1762	1.0308
1763	1.0307
1764	1.0306
1765	1.0305
1766	1.0304
1767	1.0303
1768	1.0302
1769	1.0301
1770	1.0300
1771	1.0299
1772	1.0298
1773	1.0297
1774	1.0296
1775	1.0295
1776	1.0294
1777	1.0293
1778	1.0292
1779	1.0290
1780	1.0289
1781	1.0288
1782	1.0287
1783	1.0286
1784	1.0285
1785	1.0284
1786	1.0283
1787	1.0282
1788	1.0281
1789	1.0280
1790	1.0279
1791	1.0278
1792	1.0277
1793	1.0276
1794	1.0275
1795	1.0274
1796	1.0273
1797	1.0272
1798	1.0271
1799	1.0270
1800	1.0269
1801	1.0268
1802	1.0267
1803	1.0266
1804	1.0265
1805	1.0264
1806	1.0263
1807	1.0262
1808	1.0261
1809	1.0260
1810	1.0259
1811	1.0258
1812	1.0257
1813	1.0256
1814	1.0255
1815	1.0253
1816	1.0252
1817	1.0251
1818	1.0250
1819	1.0249
1820	1.0248
1821	1.0247
1822	1.0246
1823	1.0245
1824	1.0244
1825	1.0243
1826	1.0242
1827	1.0241
1828	1.0240
1829	1.0239
1830	1.0238
1831	1.0237
1832	1.0236
1833	1.0235
1834	1.0234
1835	1.0233
1836	1.0232
1837	1.0231
1838	1.0230
1839	1.0229
1840	1.0228
1841	1.0227
1842	1.0226
1843	1.0225
1844	1.0224
1845	1.0223
1846	1.0222
1847	1.0221
1848	1.0220
1849	1.0219
1850	1.0218
1851	1.0217
1852	1.0216
1853	1.0215
1854	1.0214
1855	1.0212
1856	1.0211
1857	1.0210
1858	1.0209
1859	1.0208
1860	1.0207
1861	1.0206
1862	1.0205
1863	1.0204
1864	1.0203
1865	1.0202
1866	1.0201
1867	1.0200
1868	1.0199
1869	1.0198
1870	1.0197
1871	1.0196
1872	1.0195
1873	1.0194
1874	1.0193
